district,year,month,total_radiation,radiation_above_threshold,percentage_above_threshold,record_count
Bandarawela,2023,1,612.0199999999999,568.5999999999999,92.90546060586256,31
Bandarawela,2023,2,575.7700000000001,514.2,89.30649391249977,28
Bandarawela,2023,3,663.45,650.4300000000001,98.03753108749717,31
Bandarawela,2023,4,676.5699999999999,665.17,98.31503022599288,30
Bandarawela,2023,5,608.66,540.2,88.75234120855652,31
Bandarawela,2023,6,631.8000000000002,631.8000000000002,100.0,30
Bandarawela,2023,7,601.8699999999999,566.4899999999999,94.12165417781249,31
Bandarawela,2023,8,699.49,699.49,100.0,31
Bandarawela,2023,9,521.43,424.51000000000005,81.41265366396259,30
Bandarawela,2023,10,479.54999999999995,314.07000000000005,65.49264935877387,31
Bandarawela,2023,11,457.1,265.5399999999999,58.09232115510827,30
Bandarawela,2023,12,457.42,302.09,66.04214944689781,31
Bandarawela,2024,1,567.14,504.78999999999996,89.00624184504707,31
Bandarawela,2024,2,649.54,649.54,100.0,29
Bandarawela,2024,3,752.0600000000001,752.0600000000001,100.0,31
Bandarawela,2024,4,704.09,674.88,95.85138263574258,30
Bandarawela,2024,5,587.56,523.98,89.17897746613113,31
Bandarawela,2024,6,150.2,137.59,91.60452729693742,8
Batticaloa,2010,1,517.81,428.87,82.82381568528999,31
Batticaloa,2010,2,544.44,475.04,87.25295716699728,28
Batticaloa,2010,3,719.9499999999999,719.9499999999999,100.0,31
Batticaloa,2010,4,650.9,623.8499999999999,95.8442157013366,30
Batticaloa,2010,5,630.28,597.35,94.7753379450403,31
Batticaloa,2010,6,617.0,589.77,95.58670988654781,30
Batticaloa,2010,7,653.03,638.98,97.84849088097025,31
Batticaloa,2010,8,616.7100000000003,582.1600000000001,94.39769097306673,31
Batticaloa,2010,9,591.56,550.73,93.0979106092366,30
Batticaloa,2010,10,628.9000000000002,579.8600000000001,92.20225791063761,31
Batticaloa,2010,11,466.3200000000001,326.97,70.1170869788986,30
Batticaloa,2010,12,358.79999999999995,213.28,59.442586399108144,31
Batticaloa,2011,1,382.5399999999999,218.88,57.217545877555295,31
Batticaloa,2011,2,428.73999999999995,332.9599999999999,77.66012035266128,28
Batticaloa,2011,3,647.32,619.32,95.67447321263055,31
Batticaloa,2011,4,639.9300000000001,612.26,95.67608957229696,30
Batticaloa,2011,5,706.9700000000001,706.9700000000001,100.0,31
Batticaloa,2011,6,664.8899999999999,664.8899999999999,100.0,30
Batticaloa,2011,7,635.2,635.2,100.0,31
Batticaloa,2011,8,646.81,632.8199999999999,97.83707734883505,31
Batticaloa,2011,9,657.3,657.3,100.0,30
Batticaloa,2011,10,574.0200000000001,493.93000000000006,86.04752447649908,31
Batticaloa,2011,11,483.1999999999999,368.44999999999993,76.25206953642385,30
Batticaloa,2011,12,443.43000000000006,306.85999999999996,69.20145231490876,31
